pid,dt,url,title,price,neighb,sqft,lat,lng,accuracy,body_text,furnished,laundry_known,laundry_onpremises,laundry_inunit,room_known,private_room,bath_known,private_bath,parking_known,onsite_parking
6046738594,2017-03-22 12:35,http://sfbay.craigslist.org/eby/roo/6046738594.html,Quiet bright bedroom April 1 in 2-bd apartment 10 min walk to downtown,924,berkeley,400,37.874825,-122.276080,15,"b""Medium-sized bedroom available starting April 1. You'll share a two-bedroom apartment with a quiet and conscientious CS postdoc at UC Berkeley. Wood floors, big windows, and a view from your room over a pleasant treed backyard area. Ample room for a queen bed and typical furniture, possibly a king bed, with a standard full-sized closet. The living area will be mostly unfurnished besides a TV, so is yours to decorate how you like. There's a single shared parking space. \n\nNorth Berkeley Bart is an 8-minute walk, Downtown Berkeley Bart is a 12-minute walk, and the Gourmet Ghetto is a 6-minute walk. Trader Joe's is a few blocks away. Francisco is a pleasant, quiet street with additional parking generally easy to find. \n\nRent control means this spot is below market, $924/month for your room plus your share of utilities. The landlord is accommodating and easy-going. You'll sign a 12-month lease, then month-to-month after that. \n\nI've lived here the past year, and I'm moving across town to a bigger house with more people, but unfortunately farther away. If you like being walking distance to everything, are easy-going, and like the idea of having a place nearly to yourself with a single quiet roommate, this place is ideal. Sorry, no pets, no smoking inside. If you want the newest fixtures, more activity, or a busybody roommate who's always cleaning up after you, best to keep looking. =)\n\nI'll be hosting visitors the following times:\n- Saturday March 18, 1-2:30pm\n- Sunday March 19, 11am-12pm\nContact me via email, tell me a little about yourself and which of those times you'd like to come by, and I'll tell you the exact address--looking forward to meeting you! \n\nBest,\nBlake""",False,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6049644293,2017-03-22 12:34,http://sfbay.craigslist.org/sfc/roo/6049644293.html,ROOM available!! $1000,1000,visitacion valley,0,37.719000,-122.409600,0,"b'Hey All;\n\nRenting out a bedroom in a 3 bedroom house. Currently there is only myself living at the house and looking for two roommates\nI myself live in the master bedroom upstairs. There is one room available for rent upstairs for $1000.  The second room and a small office downstairs for rent for $1200 The rooms are available to rent immediately.\n\nThe house is clean and quiet with a backyard and a patio. Washer and dryer on site. \n\nThe rent is $1000/1200 with a $1000/1200 deposit.\n\nUtilities are separate but usually comes out to about 100 bucks a person including Wifi and washer and dryer on site\n\nLaundry room and plenty of parking available. The bedroom was also given a brand new, newly remodeled walk-in closet. \n\nPets welcome if you are a responsible pet owner.\n\nPlease reply to this add with a little bit about yourself and/or a Facebook link.'",False,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,TRUE
6055521436,2017-03-22 12:34,http://sfbay.craigslist.org/sby/roo/6055521436.html,Room for Rent,1000,sunnyvale,1352,37.352437,-122.017186,7,"b'Hi there, we are looking for a tenant to occupy 1 room in a modern 3 bedroom apartment in Sunnyvale. There are 4 months remaining on the lease and then it will be up for renewal with the 2 gentleman who currently occupy the residence. \n\nCambria apartments, a tranquil hide-away in Silicon Valley. Residents enjoy spacious apartment homes with convenient dishwashers, generous walk-in closets, and cozy fireplaces. \n\nCommunity amenities include a stylish new clubhouse with fireside seating, an outdoor terrace perfect for entertaining, and a refreshing swimming pool ideal for a hot summer day. 1 assigned parking spot, shared spaces and street parking available. Great location centrally in Silicon Valley.\n\nPlease text me if  you are interested in viewing the room. Thanks..'",False,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,TRUE
6055520470,2017-03-22 12:33,http://sfbay.craigslist.org/sby/roo/6055520470.html,Private entry and private bath room for rent.,1000,san jose east,260,37.332239,-121.839087,7,"b'Large bedroom (260+ sq ft) with private entry and private bath for rent. We are looking for working professional or student who is responsible and clean. No smoking, no drugs.  Sorry no pets.  Street parking available. No laundry. Light cooking or no cooking preferred. Good neighbors. Room is partially furnished : book shelves and small fridge. Room available to move in May 1. Single person preferred.  Within 5 miles of downtown SJ. The person renting now will move out May 1. House is near King/Tully rd.\n\n1000/month + 1000 last month may request deposits at time of move in.  Rent includes:  utilities, wireless internet, and local cable.     \n\nIf you are interested, please e-mail back your phone and tell me little bit about yourself, such as occupation, working hours, move-in date, etc..  Verification of income and credit check maybe required.'",False,TRUE,FALSE,False,True,TRUE,True,TRUE,TRUE,FALSE
6012374841,2017-03-22 12:33,http://sfbay.craigslist.org/sfc/roo/6012374841.html,Huge Bedroom and Private Bath in Pacific Heights,1999,pacific heights,0,37.793347,-122.434734,15,"b'Fully furnished apartment (except for the bedroom) in an amazing neighborhood in Pacific Heights.  The unit is a 3 bedroom 2 bathroom,  (3rd bedroom is a guest room) HIGH ceilings, spacious rooms, lots of windows.  Great location- walking distance to Union St., Marina, Polk, etc. Close to major bus lines. Coin laundry in the building. No parking, but I drive every day and street parking isn\'t a problem.\n\nLiving room has a complete audio system with 47"" flatscreen tv and surround sound with a super comfortable sectional couch to lounge.\n\nKitchen is great for cooking or hosting your next dinner parties!   Dishwasher, gadgets and appliances galore... with an expandable dining table.\n\nYour bedroom has two large closets and plenty of room for your bedroom furniture about 200 SF.\n14ft x 14ft\n\nMe:   Female from the East Coast who enjoys getting away to ski in Tahoe on the weekends or drinking wine basically anywhere:-)  I am usually out to dinner with friends during the week or at the gym.  I have the regular Monday- Friday work week so I don\'t get to crazy during the week.\n\nUtilities are additional for  Cable, Internet and Electric. (Monthly Cleaner)\nHeat, Garbage and Water are included.\n\nGood Credit and References as the property management company does check these.  Their is a fee the building charges for the credit check and paperwork.\n\nLooking for a Male/Female 29 -37 yr old,  professional that is neat and willing to help keep the common areas clean, considerate, responsible, financially secure, all the normal stuff. Preferably, you are also fun, friendly, active and have a good sense of humor.    Prefer someone that has already been living in San Francisco that has a great foundation of friends and social activities already in place.   I have own personal life, but enjoy spending time at home and going out with the roomie, as well. Sorry, but no smoking, no pets and, no homebodies or people that work from home, no live in significant others(building rule). \n\nTo be considered, please include in your reply a link to your profile on linkedin or facebook.   I am taking my time to find the right person so if the ad is posted- it would mean it\'s still available.  The person I had lined up to move in is now taking a position elsewhere....\n\nSorry that I don\'t have many photos but the Place is HUGE and a Great Location!  Every person that\'s come by has always been pleasantly surprised.\n\n  I really appreciate your interest~  It is available now.'",False,TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,FALSE
6042568741,2017-03-22 12:32,http://sfbay.craigslist.org/sfc/roo/6042568741.html,1 bedroom for rent in 2 bedroom apartment,1250,alamo square / nopa,0,37.771200,-122.441300,22,"b""I  have a large room with walk in closet to rent in my 2 bedroom apartment in Nopa.  Close to local shops nearby and public transportation as well.  This is a non furnished room.\n\nWifi included in rent.  Other utilities are not included (PG&E shared cost usually about $20 per month).  No cable tv but you would be welcome to install if you like.  \n\nMy new roommate will have access to the common areas of the home kitchen and bathroom.  Ideally, I'm looking for someone to stay at least 1 year, a non smoker, and not to noisy.  If this sounds like it might suit you, contact me.  Thanks.\n\nEric""",False,TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6055471740,2017-03-22 12:32,http://sfbay.craigslist.org/sfc/roo/6055471740.html,Pacific Heights Single Room w/shared bath (1787 Broadway ),2000,pacific heights,0,37.795342,-122.426499,10,"b""Pacific Heights Single Room w/Shared Bath\n- $2,000/month annual lease\n* Shared laundry\n* Available: Now\n\nSingle room available in fabulous four-story Pacific Heights Queen Anne Victorian. The building has four levels with hardwood floors throughout except in tiled baths; inset, modern and classical lighting; gas fireplaces and double-pane windows. Owner occupies the top floor.\n\nThe first floor features a large living room and gourmet kitchen. Kitchen has stainless appliances including gas stove and dishwasher, breakfast nook for four and gas wall fireplace.\n\nBedroom is on the second floor. Bath with shower-over-tub is shared with one other room. Floor has three bedrooms. Stacked washer/dryer are in a hall closet.\n\nWalkScore is 97. Building is two blocks from Van Ness Avenue, three from shopping and dining on Polk Street. Buses 10, 12, 28, 43,45, 47 and 49 are all within three blocks.\n\nTenant pays a one-time broker's fee.\n\nEverest Mwamba\nBRE #01717299\nKenney & Everest Real Estate\n\n \noffice\n\n \ncell\nApply at everestmwamba . com""",False,TRUE,FALSE,True,True,TRUE,True,FALSE,FALSE,FALSE
6055518011,2017-03-22 12:31,http://sfbay.craigslist.org/sfc/roo/6055518011.html,"Large furnished room with own deck/wet bar, for April 1",1225,bayview,360,37.729543,-122.386418,0,"b""The largest room in our 3-br apartment is available on April 1 (with potential for earlier move-in)! \n\nTHE ROOM\nThis large (26'x14', 360 sq ft) studio-like space has a semi-private entrance, private half-bathroom adjacent, and own sink/wet bar. It's fully furnished with a bed, dressers (2), desk, tv, wall unit, standing closet. The room's back door opens onto deck and backyard.\n\nTHE HOUSE\nA spacious 2000 square foot house on a quiet street. Fully furnished, sunny with multiple skylights, and solar powered. Outdoor deck and garden with lemon trees, artichokes, roses and gas BBQ. \n\nHuge kitchen with dual ovens, dishwasher and gas range. Large living room and dining room for your use as well. \n\nWasher and dryer in the basement. \n\nFull bathroom with soaking tub and step-in shower, shared with roommates. \n\nTHE LOCATION\nEasy biking to Mission Bay, SOMA, Financial District (10-20 mins). Close to transportation: 54, 23, 24 and 54 bus lines; MUNI T-Line (0-2 blocks); CalTrain (10-15 min bike); access to freeways (101 and 280).\n\nWalk to great Bayview eateries: All Good Pizza, Old Skool Cafe, Speakeasy, Radio Africa, Auntie Aprils, Limon, Trouble Coffee, Butchertown Gourmet. Newly-opened Duc Loi Supermarket <1mi away.\n\nAmple street parking available, no neighborhood permit required.\n\nDETAILS\nRent is $1225/mo with a month-to-month lease. Deposit is one month's rent. \n\nThis is perfect for interns, people with new jobs and folks who are in the process of moving to SF and want to skip the hassle of furnishing a new home. \n\nROOMIES\nTwo guys.\n\nB is an urban planning/public health researcher and works in the South Bay. He enjoys running and cycling in SF's great public green spaces, especially nearby Bayview Park. \n\nS currently works in the legal field and also works in town. While not a work, he enjoys climbing and spending as much time as he can riding bikes (road and cyclocross). He also enjoys eating- cooking and home and going out to eat.\n\n\nPlease respond with some information about yourself, what kind of hours you keep, etc. LinkedIn and/or Airbnb profiles are appreciated. Thanks!\n\n**Note: we can't accommodate cats/dogs, and the lease can only include one new person (no couples). Sorry!**""",False,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6055517599,2017-03-22 12:31,http://sfbay.craigslist.org/eby/roo/6055517599.html,Co-living - Br w/ Pr Bath in Sunny Victorian Alcatraz Ave.,1250,oakland north / temescal,1000,,,,"b'Furnished or unfurnished medium sized bedroom with private bath  in a 3BR/2BA semi-communal household.  Our flat has amazing light, hardwood floors and Victorian details and is on the Berkeley/Oakland/Emeryville border.  We have a dishwasher and washer/dryer, landscaped back yard, and the flat is warm and homey. \n\nPlease read through to the end of the ad.\n\nAbout me: I\'m an educational researcher and a former doctoral student at UCB (policy and sociology in education). I\'m considerate, easygoing, progressive, straightforward, and independent-minded. I enjoy intellectual conversations, reading in the social sciences and fiction, and my tastes in music are eclectic. \n\nI make an effort to maintain a healthy diet and a modest budget by cooking at home, and would love to share some food and meals from time to time--and the occasional kitchen dance party?That said, we are not a big party household, preferring to keep the space mostly quiet and clean for recharging. \n\nWe are visiting scholar/international student/scholar and LGBTQIA friendly. Previous residents have included a Kenyan, an Italian, a Mexican and a Peruvian. Sorry, no couples, the place is just right for three people.\n \nAbout you: intellectually curious, positive, clean, financially stable, and an excellent communicator with a great sense of humor. You\'re looking for a home rather than a crashpad. Ultimately, I would love to be friends and/or friendly with future roommates, but I am looking for roommates that are laid back and will respect each other\'s privacy and space.\n\nIf you think this would be a good fit for you, please write a little about what you do for fun and for work, why this place appeals to you (important!), and when you would like to move in. Social media links are very helpful as well. Please include the word ""master ukulele"" somewhere in the heading to your response so that we know that you aren\'t a bot.\n\nMore about the flat\n\n1911 top floor Victorian flat\nClean and well-maintained \nHardwood floors and beautiful light\nDishwasher, microwave, disposal, new washer/dryer and forced air heating\nBlendtec blender, Omega Nutrition Center/Juicer, Instant Pot\nLandscaped backyard\nBike parking in the garage\nEasy street parking\nResponsive landlord\n\nThe bedroom with bath available:\n\nEastern exposure\nMedium sized\nLarge walk-in closet\nCan be furnished or unfurnished. It currently has a queen sized bed, desk and a dresser.\n\nLocation\n\nIt\'s a 10-minute bike ride to downtown Berkeley and campus as well as to the heart of Emeryville. It\'s a 2-minute walk to the 88 and F buses, both of which go to the campus and to downtown Berkeley. The 12 and 18 are also very close. If you\'re taking BART, it\'s about 10-15 minute walk or a 3 minute bike ride to Ashby.  Most importantly, it\'s near the awesome Berkeley Bowl! Whole Foods and Trader Joe\'s are nearby as well. \n\nIt\'s a good place for people who commute by bike as well -- 95 bike score. The walk score is 85. I love the area and many of the neighbors are great. For more on what makes this neighborhood so fantastic, google  ""The Bold Italic Why I love North Oakland.""\n\nDetails:\n\nFirst + last month\'s rent + security deposit is required to move in. \n1/3 utilities, Netflix and bi-monthly cleaning\nApplication and references required\nFlexible move-in between April 24 and May 1 with a rent discount offered before May 1'",True,TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6055486433,2017-03-22 12:31,http://sfbay.craigslist.org/eby/roo/6055486433.html,Looking for the right roommate,550,fairfield / vacaville,0,38.193843,-121.925987,22,"b'Looking for the right roommate! I have a 4 bedroom home in Suisun City, looking to rent a room $500 a month plus split utilities. Cable, high speed internet, close to grocery store, park, post office gym, bank, everything you need is within walking distance. No pets, no smoking.\n \nPaula'",False,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6055516239,2017-03-22 12:30,http://sfbay.craigslist.org/eby/roo/6055516239.html,Lovely room in a beautiful sunny flat near Alcatraz Ave -rent discount,1025,oakland north / temescal,1000,,,,"b'Quiet medium sized bedroom with southern exposure in a 3BR/2BA upper flat with amazing light, hardwood floors and Victorian details near Alcatraz Ave. It\'s a warm and inviting space (and we are too!) and we have a washer/dryer and a dishwasher. You would share a bathroom with one housemate. \n\nMy housemate is looking for someone to take over his lease to Aug 15th, so he is offering his room at $950 through the end of his lease. The rent is usually $1025. I\'m talking with the landlord about a possible reduction in rent. If he approves, I will lower the rent after Aug 15th.\n\nIf the ad is up, the room is still available. I\'m looking for the right fit. Please read through to the end of the ad.\n\nAbout me: I\'m an educational researcher and a former doctoral student at UCB (policy and sociology in education). I\'m warm, considerate, easygoing, progressive, straightforward, and independent-minded. I enjoy intellectual conversations, reading in the social sciences and fiction, and my tastes in music are eclectic.The other housemate is a Canadian doctoral student in his late 20s. He started an internship at Pixar in January.\n\nI make an effort to maintain a healthy diet and a modest budget by cooking at home, and would love to share some food and meals from time to time--and the occasional kitchen dance party? That said, we are not a big party household, preferring to keep the space mostly quiet and clean for recharging. \n\nWe are visiting scholar/international student/scholar and LGBTQIA friendly. Previous residents have included a Kenyan, an Italian, a Mexican and a Peruvian. Sorry, no couples, the place is just right for three people.\n\nAbout you: positive, clean, financially stable, and an excellent communicator with a great sense of humor. You\'re looking for a home rather than a crashpad. Ultimately, I would love to be friends and/or friendly with future roommates, but I am looking for roommates that are laid back and will respect each other\'s privacy and space.\n\nIf you think this would be a good fit for you, please write a little about what you do for fun and for work, why this place appeals to you (important!), and when you would like to move in. Social media links are very helpful as well. Please include the word ""ukulele"" somewhere in the heading to your response so that we know that you aren\'t a bot.\n\nMore about the flat\n\n1911 top floor Victorian flat\nClean and well-maintained \nHardwood floors and beautiful light\nDishwasher, microwave, disposal, new washer/dryer and forced air heating\nBlendtec blender, Omega Nutrition Center/Juicer, Instant Pot\nLandscaped backyard\nBike parking in the garage\nEasy street parking\nResponsive landlord\n\nThe bedroom available\n\nSouthern exposure\nMedium sized\nWalk-in closet\n\nThe location\n\nIt\'s about a 10-minute bike ride to downtown Berkeley and campus as well as to the heart of Emeryville. There are four buses within a 5 minute walk from the flat that go to the campus and downtown Berkeley (88, F, 18 & 12) and Ashby BART is about a 3 minute bike ride  Bike score is 95 and walk score is 85. Most importantly, the flat is near the awesome Berkeley Bowl!\n\nNorth Oakland is artsy, funky, diverse, community oriented and not pretentious . . . For more on what makes this neighborhood so fantastic, google ""The Bold Italic Why I love North Oakland."" \n\nDetails:\n\nFirst + last month\'s rent + security deposit is required to move in. \n1/3 utilities, Netflix & bi-monthly cleaning\nApplication and references required\nMove in date is anytime between now and April 1'",False,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6035420295,2017-03-22 12:30,http://sfbay.craigslist.org/eby/roo/6035420295.html,*Emeryville Apartment in need of New Roommate*,1400,oakland downtown,1090,37.831300,-122.285200,22,"b""Hey guys, \nI have one room available for rent in a 2+2 huge apartment (1000+ sq ft)\nYou will be sharing the place with 2 other housemates in the other bedrooms\nWe are looking for a responsible roommate who can communicate well with others\nNo pets (sorry)\nBrand new high-rise building\n\nlaundry in unit (w+d), brand new\nutilities split between everybody\nBART + Emeryville TMA\nIf you're interested, please book a viewing here:\n\nhttp://sfcity.co/parc?c=clp_ap""",False,TRUE,FALSE,True,True,TRUE,True,FALSE,FALSE,FALSE
6044983458,2017-03-22 12:30,http://sfbay.craigslist.org/eby/roo/6044983458.html,Seeking long term child/family care in exchange for room and board,1,berkeley,0,,,,"b'We have had seven years of successful live in nannies/manny (the past 2 yrs), who we can use as references.\n\nWe are seeking another angel who loves and has experience with children, laundry, light-housecleaning, cooking, pet, and plant care. We all help with the household, so seek equal care.\n\nWe want someone to be part of the family who is skilled at communication and emotional self-awareness. We need someone who is mature, responsible, and devoted.\n\nWe are a caring family who would like to find someone who likes to swim, sail, garden, and do various outdoor activities with our boys and us.\n\nWe would love to find someone either short-term, (as in this next week for just this week),  who has these qualities, yet ideally someone who is looking for a longer term arrangement for this exchange which is a negotiable arrangement with a start date no later than the middle of May.\n\nWe need someone who has a flexible schedule, and we can be somewhat flexible as well.\nLooking forward to talking with you soon, and we unfortunately are not able to wait very long for a care-taker because we need the help sooner rather than later. Our room can be available soon to the right person. References, clean driving record, zero drug use, non-smoker, and job references needed. Thank you'",False,TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,FALSE
6055515539,2017-03-22 12:30,http://sfbay.craigslist.org/eby/roo/6055515539.html,Room If Needed Part Time In Home Care Provider,,berkeley,0,37.873697,-122.279693,7,b'Looking for sum1 who will do part time work for my mother as of now she jus needs help around the house keeping things in order and doctor runs (Not So Often) and very light errands she not a elderly lady she jus has bad sciatic nerve damage she dont get around as fast...And Right Now Is On a Walker With A Broke Knee...I am really Lookin For Sum1 to look out for her jus a little. \n\nPerk of the gig:\n\nIf she have work or not for you to do you will still get paid\xf0\x9f\x92\xb0\n\nHours Will Be On Call 24hr + in advance for any work (U will still get paid for the work week)\n\nIf you have any question u may contact me thru email\n\nThis is not a scam post \n\nTHIS IS NOT A SCAM POST\n\nAlso Have A Extra Bedroom 2 Rent $800 a month will take every 2 week payment also',False,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6055446332,2017-03-22 12:30,http://sfbay.craigslist.org/sfc/roo/6055446332.html,$430 *//*RoomMete_WAnted_%%_Need male or female_ForRent*//*,430,**san** francisco**,0,37.777879,-122.419968,22,"b""*//*RoomMete_WAnted_%%_Need male or female_ForRent*//*\n\nI'm Rose, 22 yrs , want to a good room met \nAll utilities, WI-FI, new satellite TV and all new furniture included.\nLed hd tv is mounted so you can watch in bed or in rocker/recliner chair. \nNeed male or female who works days and has own vehicle. \nNon drinker and non smoker must !! Access to kitchen and laundry.\nPlease text my mail for more info : =\\= \n \n=\\=\nHome is in gated subdivision with pool/basketball court. Park on driveway. \n$200 Deposit and $10 Background Check must be paid up front to secure room. \nRent is due in advance of the month. no weekly, no biweekly --\nOnly monthly payments will be accepted. Must like dogs.""",True,FALSE,FALSE,False,True,TRUE,True,TRUE,TRUE,TRUE
6055501876,2017-03-22 12:29,http://sfbay.craigslist.org/sfc/roo/6055501876.html,Cow hollow rooms available,1300,marina / cow hollow,0,37.800300,-122.425264,10,"b""Ready to share my space with SF. About the flat plus, she's a 3/4 bedroom flat with a split bath. Large 5 star double over stove in kitchen. Also unique to this apartment is a connected by stairway is a two room one bath unit downstairs. Hummm, not sure how to sublet the space. Totally open to offers upon viewing unit. Would like someone possibably who has friends to use-3 max maybe 4 but I feel that's pushing the space. Rental price is on th low side. First and last plus credit check. \nRolando""",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6055514918,2017-03-22 12:29,http://sfbay.craigslist.org/eby/roo/6055514918.html,As low as $41/Night for a 7 night stay!,41,oakland east,0,37.765642,-122.201492,0,"b'The BEST prices in Oakland. Offer rates for nightly and weekly stays, in our gated and secured property. Car parking is available on a first come first serve basis. Located close to the Coliseum BART Station; lots of shops on International BLVD. -Mi Pueblo Super Market, etc.The International Casa Hotel has the best daily and nightly rates in Oakland!\nDaily Rate = $69 + tax\nWeekly Promotion = 287 + tax for the first week\nAdditional Fees apply for Late/Early check in = $25\n$50 Cancellation fee, $75 no show fee\nNote: the images on this AD may not reflect the actual room assigned.\n\nCheck-in is from 2pm-6pm\nCheck-out is at 11am\nMaximum stay is 2 weeks!'",True,FALSE,FALSE,False,True,TRUE,True,TRUE,TRUE,FALSE
6055514772,2017-03-22 12:29,http://sfbay.craigslist.org/sby/roo/6055514772.html,Nice ModernMaster Bedroom Share,385,san jose downtown,0,37.350341,-121.891266,0,"b""Hi!\nI'm offering sharing/co-habitating in my nice large master bedroom.\nAvailable April 1, 2017\nThis will be taken down once the spot is filled.\n\nMy current female roomie is moving.\n\nHas walk-in closet, attached private full bath and deck. As you can see from the pic it is very modern, clean, and organised. No funny business, strictly mutual financial arrangement- just a smart thing to do in these economic conditions.\n\nBit about me: Asian male, straight, Mid 30's young professional, I have two jobs. Doing very well with my day job in biotech and side business so I am usually always working or gaming. I do work from home tue & thur. Else wise I am gone from 6am to 5pm weekdays. When I am home I'm mindfully quiet, respectful (but friendly), usually have my headphones on. I'm either out and about or at the gym, or doing Instagram missions. I dress very well, take care of myself, and I am very sane. =) I don't have guests or friends over since my family and closest friends are out of state.\n\nThe room is nicely furnished, very modern, nice large flat screen tv. High speed wi-fi. It's very reflective of me. It's a loft apartment, with full amenities, kitchen, in house washer/dryer, pool and gym. There are other roomies (young professionals/students mix of Asian and Caucasian) in the household as well, all get along really great. Place is extremely safe and peaceful.\n\nFull size Ikea bunk bed, and twin size bed on the bottom.\nYou will also have your own nice Ikea study desk and Steelcase office chair!\n\nLooking for: Someone with not too many belongings, independent, easy-going, respectful and mindfully quiet (but friendly), and extremely clean. Light cooking, no pets, NO smoking, no drama.\n\nYou will have full use of mater bathroom, there is also small fridge and microwave in the room to use.\n\nLocation: 1 block from Japantown, 7 driving mins from SJSU.\n\nIf arrangement works out, we'll sit down and discuss expectations, boundaries, etc.\n\nPlease tell me a bit about yourself, that will help me gauge if we may be compatible or not.\n\n$385 rent/ split utilities evenly w/ roomies.""",True,TRUE,FALSE,True,True,FALSE,True,TRUE,TRUE,FALSE
6055476453,2017-03-22 12:29,http://sfbay.craigslist.org/sby/roo/6055476453.html,Room for Rent - Utilities included,,san jose south,0,37.282700,-121.826500,0,"b'I have a room available for rent now. My single house is newly remodeled and located in South San Jose nearby Monterey Rd and Branham Ln. \n\nLooking for clean, neat, quiet, responsible, and considerate STUDENT/COMMUTER/PROFESSIONAL. \n\nLooking for Only SINGLE MALE TENANT.      \n\nNot looking for COUPLE or SINGLE MOM. \n\nNo drugs, drinking, parties, smoking, pets, and overnight guests. \n\nUtilities included gas/electric, water, garbage, wireless internet, and washer/dryer. No cooking but can use microwave, toaster oven, and refrigerator.\n\nRent will be $700 for a room, and an initial $700 security deposit. \nEither short-term or long-term rent is okay.\n\nQuiet safe environment and neighborhood.\nEasy access to schools, markets, shopping, parks freeway 101, 85, and 87.\n\nPlease reply email with your phone number and describe a bit about yourself or call/text'",True,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6055494727,2017-03-22 12:28,http://sfbay.craigslist.org/sfc/roo/6055494727.html,"Furnished Room at SFSU, Clean, Quiet, Great Location",975,ingleside / SFSU / CCSF,0,,,,"b""A group of young easy going male students who are very focus in studying, if you are looking for a quiet place to study, this is the right place.\n\nThis room is private (not shared) and it's fully furnished. The room is on the 2nd floor and it is very clean, sunny and quiet.\n\nThe room is located in the sunset area. Bus 28 is in front of the house which takes you to SFSU in less than 10 mins and the buses come frequently. 2 blocks of Muni N or Bus 71, N car will get you to downtown or to BART transfer within 20 minutes.\n\nWe are looking for similarly minded who is quite, clean, respectful MALE student in their ~20s.\n\nAlso nearby: great restaurants, grocery stores, Cafes, video stores, and public library. You will have your own bedroom, but share bathroom with other roommates.\n\n$75 Utilities include garbage, wireless internet connection and electricity.\n\nWasher/dryer is also available.\n\nIn order to maintain a good, clean, and quiet environment for all, no party, no drinking, no smoking, no drama, and no pets.\n\nIf you want a very quite academic environment that is conducive to success to this is the perfect place for you. If you are a social butterfly with an active social calendar this is not your best option.""",False,FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6016904909,2017-03-22 12:28,http://sfbay.craigslist.org/sby/roo/6016904909.html,Private room available in a beautiful & spacious house,950,san jose east,0,37.350079,-121.792357,15,"b""Hi,\n\nPlease read this completely before responding by text.  \n\nWe have a newly repainted room available for rent to an individual in a beautiful and spacious 5 beds, 3.5 bath (3649 sq. ft) house. This is a large, unfurnished room so you will have plenty of room for your furnishings.  With the room, you get access to the kitchen and the whole house in general. The house is fully furnished and has all the necessary amenities. You will be sharing the bathroom.\n\nHouse and Room Information:\n- Rent: $950 (This includes utilities as well - water, electricity, internet)\n- Available: March 15, 2017\n- Security Deposit: One month's rent and utilities ($950) \n- First month's rent and security deposit due before move in ($1,900).\n- Room: Private (one person only)\n- Washer & Dryer in house\n- Full kitchen amenities (Stove, Oven, Microwave, Dishwasher)\n- Bathroom shared with 1 female (Double sink) \n\nWe are looking for someone who is clean and responsible (no drama). No pets please.\n\nIf you are interested, please send me, Van a text with some information about yourself to \n \n Serious interests only!""",False,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6052431427,2017-03-22 12:28,http://sfbay.craigslist.org/eby/roo/6052431427.html,$800 Room to Rent NO Utilites,800,san leandro,0,37.702400,-122.124000,22,"b""Young couple in their 30's looking for a roommate to move in not later than May 1st (April 20th the earliest). Guest are allowed my boyfriend and I are considerate and understand people have friends and family :) We are looking for someone that is respectable, clean and can pay rent on time. The apartment stays clean and organized what you do with your room is your business. Living room, kitchen & bathroom are shared. Kitchen has all appliances. We are 420 friendly.\n\nDetails:\n-$600 deposit\n-$800 no utilites except PG&E which is low\n-right next to Bay Fair Bart\n-right next to 580 & 880 \n-Laundry within building \n-assigned car port \n\nContact: Lisvette \n \nto set up a time and date to come by and meet us.""",False,TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,TRUE
6055491774,2017-03-22 12:27,http://sfbay.craigslist.org/nby/roo/6055491774.html,Furnished room/ Healdsburg,800,healdsburg / windsor,0,38.618400,-122.862000,22,"b'Furnished room\n$800/m\n \nEmployed adult, use of all common areas and yard in quiet cul de sac by river, no drugs,pets or smoking.'",True,TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,FALSE
