pid,dt,url,title,price,neighb,sqft,lat,lng,accuracy,body_text,furnished,laundry_known,laundry_onpremises,laundry_inunit,room_known,private_room,bath_known,private_bath,parking_known,onsite_parking
6066816693,2017-03-30 11:03,http://losangeles.craigslist.org/lgb/roo/6066816693.html,400sq ft $475 shared studio,475,,400,33.874515,-118.155901,15,shared studio with a female - located in north long beach - swimming pool - laundry washer and dryers on site - off street parking - bus stops right on the corner - the rent is $475 plus a $250 deposit - the shared studio is located in a large apartment complex - please call or text me - thank you,False,TRUE,TRUE,False,True,FALSE,True,FALSE,TRUE,FALSE
6061746686,2017-03-30 11:03,http://losangeles.craigslist.org/sgv/roo/6061746686.html,Alhambra Room 阿罕布拉雅房出租,590,"Alhambra, pasadena, montery park",150,34.096009,-118.131703,15,"$590 private room in Alhambra (阿罕布拉舒適雅房出租)

â¢	Internet 
â¢	Laundry & Kitchen (light cook).
â¢	Central AC/heater
â¢	Walking distance to all the amenities (85Â°C Bakery Cafe, Bus stops, 99 Ranch Market, Boiling Crab, Starbucks, movie theaters, Public Library, karaoke, LA Fitness, and Main St. Shops.)
â¢	15 minutes drive to downtown LA; 10 minutes drive to old town Pasadena; close to FWY 10, 710, 210, 110.
â¢	Furnished/unfurnished room (computer table & mattress provided.)
â¢	Close to CSULA, East LA, PCC, Cal Tech, USC Medical Center; walking distance to all Alhambra school districts.
â¢	Amway water purifier (no more water purchase!)
â¢	1 month deposit required. 
â¢	Available: mid of April 2017

Please text/call to set up an appointment 
 
(speak English, Mandarin, and Taiwanese). Sometimes I might be busy for work, so please leave me the voice message if you can. 


â¢	包網路
â¢	中央冷暖空調
â¢	可步行到公車站牌s, 85Â°C Bakery CafÃ©, 99大華, 各國餐廳s, 電影院, 市立圖書館, KTV, 健身房.
â¢	15分車程到LA市中心; 10分鐘到Pasadena老街; 近 10號, 710號, 210號, 110號.
â¢	可用洗衣烘乾機; 可簡用廚房.
â¢	可免費提供部分家具, 如書桌, 床組.
â¢	可用高級淨水器 （無需再買水）
â¢	近 CSULA, East LA, PCC, Cal Tech, USA Medical Center, and 阿罕布拉公立學校s.
â¢	有正職或在上課的單純室友
â¢	一個月定金 

如有興趣請予聯絡",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6061745030,2017-03-30 11:02,http://losangeles.craigslist.org/sgv/roo/6061745030.html,$590 room in Alhambra 阿罕布拉房出租,590,Alhambra,150,34.096009,-118.131703,15,"$600 private room in Alhambra (阿罕布拉舒適雅房出租)
	
â¢	Internet 
â¢	Laundry & Kitchen (light cook).
â¢	Central AC/heater
â¢	Walking distance to all the amenities (85Â°C Bakery Cafe, Bus stops, 99 Ranch Market, Boiling Crab, Starbucks, movie theaters, Public Library, karaoke, LA Fitness, and Main St. Shops.)
â¢	15 minutes drive to downtown LA; 10 minutes drive to old town Pasadena; close to FWY 10, 710, 210, 110.
â¢	Furnished/unfurnished room (computer table & mattress provided.)
â¢	Close to CSULA, East LA, PCC, Cal Tech, USC Medical Center; walking distance to all Alhambra school districts.
â¢	Amway water purifier (no more water purchase!)
â¢	1 month deposit required. 
â¢	Available: mid of April 2017
 
Please text/call to set up an appointment 
 
(speak English, Mandarin, and Taiwanese).  Sometimes I might be busy for work, so please leave me the voice message if you can. 


â¢	包網路
â¢	中央冷暖空調
â¢	可步行到公車站牌s, 85Â°C Bakery CafÃ©, 99大華, 各國餐廳s, 電影院, 市立圖書館, KTV, 健身房.
â¢	15分車程到LA市中心; 10分鐘到Pasadena老街; 近 10號, 710號, 210號, 110號.
â¢	可用洗衣烘乾機; 可簡用廚房.
â¢	可免費提供部分家具, 如書桌, 床組.
â¢	可用高級淨水器 （無需再買水）
â¢	近 CSULA, East LA, PCC, Cal Tech, USA Medical Center, and 阿罕布拉公立學校s.
â¢	有正職或在上課的單純室友
â¢	一個月定金 
 
如有興趣請予聯絡",True,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6066842061,2017-03-30 11:02,http://losangeles.craigslist.org/lgb/roo/6066842061.html,Apt on the beach! Belmont shore! 803/month,803,Bayshore ave and ocean,0,33.754674,-118.132639,7,"Looking for roommate starting April 16.  Apt is in good condition and right on the beach at Horny Corner.

We are looking for someone who is clean and pays rent on time.  

An application must be filled out, 

$333 deposit + $803.33 (first months rent) in order to move in.

Looking for someone to move in by April 16

Thank You!

We are a social guy, 26 year old, and gal 22 years old looking for other friendly social people.  I work at a hospital from 8-430 M-F.  She works M-F, 8-7pm in Physical Therapy.

We both like yoga and happy hour.

I am looking for responsible people as well who can pay rent on time.

Each room has its own closet.  There is a single bathroom for the whole apartment. 

The address is 40 Bay Shore Ave and the location is crazy!!

Rent is 803$ + utilities

Utilities come out to about 50$/month.

Feel free to call or text or email.


 


Chris",False,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6066824972,2017-03-30 11:02,http://losangeles.craigslist.org/ant/roo/6066824972.html,"Resort Living Style , Looking for Professional Roommates",590,East Lancaster,3350,34.713100,-117.878300,0,"READ,READ, READ Please Google 93535 Location Before Calling , East Lancaster is 70 Miles from los Angeles 
Room is Intentend for One Person,   (Male Preferred and Single Occupancy ) Bathroom is Shared with one Person, Rooms Starts from $580.00 and Up depending  on Size 


The house is located near a walmart super center and Just 10 mins from antelope valley mall and some major shopping center, Newer home built in 2007 Over 3350 sq feet Of living space, 6 bedrooms 4 bathrooms. every room comes with a queen size bed and a 55 "" flat screen tv and a mini fridge (optional and extra ) wifi and utilities included  except Electricity  on summer time (Pool Under Renovation) 

I'm looking for the right Roommate that is a responsible and clean, first and last month required to move in , and deposit in some cases background check be will run , proof of income required, full time Job Candidates only , drugs,smoking and heavy drinking not allowed , This a clean and relaxing environment for more information contact me via text or call",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6066831140,2017-03-30 11:01,http://losangeles.craigslist.org/wst/roo/6066831140.html,"Furnished Room in House, Short-term (Female Preferred)",935,Culver City (near Sony,0,34.017911,-118.399510,15,"This furnished room for rent is located in a large 2500+ sq ft 5 bedroom/ 3 bath house on a tree-lined residential street near the trendy area of Culver City, we are easy walking distance to Sony, Starbucks, restaurants, theatres, shops, LA Fitness,Trader Joe's, and several parks. easy driving distance to Beach, Downtown, Santa Monica or Hollywood. 1 mile to the Culver Expo line. 

The room is available for a short term in the range of 30-90 days.  A longer stay may be possible but can't be guaranteed at this time.  Given the short duration, our hope is find someone with only minimal belongings. 

About us: The household is currently shared among all adults ranging in age from 33 to 50. The gender mix is predominately female. 

Collectively, we are best described as a pet-centric and sustainably-focused. Meticulously clean and strong need for order and structure in household. We may have a friend or two over for dinner or a movie but do not have parties in the house. We usually wake between 630am -- 9am and go to sleep between 11pm -- 1am. Our values range from moderate to conservative. 3 small dogs plus a very chill cat also reside at the house. 

About you: A positive, team-oriented attitude is a necessity. Detail oriented is also a big plus. Non-smokers only. No drug usage of any kind allowed. Must have a stable source of income. Background check may be required. A motivated self-starter and a meticulous sense of cleanliness are also absolute requirements. We wish to avoid types that require micro-management and/or constant instruction. 

Most importantly, we are seeking someone who is ""pet conscientious"". This means you have a comfortability, familiarity, and awareness with animals that goes beyond simply ""pet tolerant"". For example, if you see something that seems out of the ordinary, you possess the initiative to investigate or alert someone. Also, since our pets are an interactive part of the household, you're nature is inclined to be welcoming should they seek your attention.

Car free is desireable. If you will be without a car, then please mention. 

Given this room has a shared bath with two other females, this posting is female preferred. 

Also, drinking in moderation is fine but no drunken inebriation is allowed in the home. 

Please note personality compatibility is a must so we are looking for the most ideal fit and not necessarily the most immediate fit. 

To help us with the screening process, please tell us something about yourself and your personality, your typical living habits, and your desired living situation. A pic or head shot is also highly recommended. Again, if you don't have a car, please let us know as this may improve your chances for consideration.

Note, if you do not provide us any info about yourself, then we do our initial assessment based upon what we can find on the internet (google, facebook, etc.). If you have a common name or generic email address, we may not be able to do any assessment as we cannot locate anything about you on the internet.

*Available April 1 (possibly sooner)
*When replying, please state your start date and anticipated length of stay. Short term considered. 
*Rent: $935 per month. 
*Utilities are flat rate @ $85 per month and include Electricity, Gas, Water, Cable TV (includes all HBO, Cinemax, Starz and Showtime channels), and Cable Internet. 
*Deposit: $1020 ($250 due at time of verbal commitment as holding fee + $770 due at time of lease signing)   
*Single occupant only. Visitation rules apply. 
*No Pets. We already have 3 small dogs and a cat 
*Month-to-Month 
*Washer/Dryer, Dishwasher available. 
*Maid service of common areas (twice a month) is included 
*Your area is an upstairs with wood floors in good condition. Shared bath upstairs with a 2nd bath available downstairs. 
*Furnished with a daybed with iComfort memory foam mattress.  Ample closet space is also available. 
*Street parking available nearby; however, the street adjacent to the property is permit parking only. If you won't have a car during your stay, please mention.

Keywords: Culver City, Cheviot, Marina, Playa, Century, Santa Monica, Westwood, USC, UCLA, West LA, West Hollywood, Westwood, short term, temporary, sublet, metro expo line",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6066809215,2017-03-30 11:01,http://losangeles.craigslist.org/sfv/roo/6066809215.html,room for rent by CSUN,750,Northridge,0,34.252003,-118.515519,15,We have a room for rent near CSUN.. looking for responsible considerate respectful renter for least 1 year lease. Rent includes utilities cable internet kitchen and laundry access. We are a Korean family home and welcome international students,False,TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,FALSE
6059529600,2017-03-30 11:01,http://losangeles.craigslist.org/sfv/roo/6059529600.html,CSUN Student - Must see! $800 - Rent in a Gorgeous home,,7 minutes to CSUN in North Hills,0,34.234619,-118.479609,7,"You are invited to check out our nice one bedroom available! Live in an awesome house located in a safe and quiet neighborhood in North Hills. Close to shopping centers and 405 freeway! 

1st month's rent $800. and $550 deposit, with a 6 months lease, moves you in.  Please show proof of CSUN ID. (actually, student ID. from any college) and a steady source of income with solid background and references. 

Furnished with full size bed, desk, chair & entertainment table.  Full access to kitchen, entertainment room, washer and dryer. Utilities, High-speed internet Wi-Fi, and cable included! Must be mindful of manners, and picking up after yourself.
DO NOT contact me with unsolicited services or offers.",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6045912158,2017-03-30 11:01,http://losangeles.craigslist.org/sgv/roo/6045912158.html,Two ladies share a room,375,Rowland Heights,0,33.984079,-117.888730,7,"Beautiful single family home. Easy access to schools, shopping, restaurants, post office, bus stops. Near Colima Rd and Nogales St.

1 spacious bedroom has 2 twin beds. Two ladies share 1 room. One bed is already rented out to a nice courteous young woman professional. Looking for another nice girl to take the other twin bed. $375/month rent includes high speed wifi and utilities.  Washer/dryer. Shared bathroom. Refrigerator and microwave are available.  Ok to make coffee/tea and use the microwave. Prefer someone who doesn't cook. Orange fruit trees in the front and back yards.

Available immediately.",True,TRUE,FALSE,True,True,FALSE,True,FALSE,TRUE,FALSE
6052534862,2017-03-30 11:01,http://losangeles.craigslist.org/sgv/roo/6052534862.html,"Private spacious room, female working professional",550,Rowland Heights,0,33.983937,-117.888000,7,"Single family house with a very convenient location near Colima Road and Nogales St.  Bedroom has wood floor and a large closet and mattresses.  Looking for a female housemate who is courteous, working full-time,  and cleans up after herself.

Fast wifi and utilities are included.   Single house has nice front and backyards. Great curb appeal. Free parking is on the driveway or on the street. Washer, dryer, fridge available. Looking for a woman who doesnt cook or cooks very little. Shared bathroom has a bathtub.  There is a twin bed set inside the room.  Please no pets, no drugs/alcohol/smoking , no eviction/criminal history. 

Walk to grocery stores, banks, bakery, shopping, Rite Aid, Post Office, Pizza Hut, dry cleaner, Big Lots, Killian Elementary, Rowland High School, Rowland Heights Library. Walk 7 minutes to bus 178, 289, 482, and 493. 

I welcome you to see our beautiful house! All 3 housemates are nice and courteous.",True,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,TRUE
6066824403,2017-03-30 11:00,http://losangeles.craigslist.org/ant/roo/6066824403.html,"Resort Living Style , Looking for Professional Roommates",590,East Lancaster,3350,34.713100,-117.878300,0,"READ,READ, READ Please Google 93535 Location Before Calling , East Lancaster is 70 Miles from los Angeles 
Room is Intentend for One Person,   (Male Preferred and Single Occupancy ) Bathroom is Shared with one Person, Rooms Starts from $580.00 and Up depending  on Size 


The house is located near a walmart super center and Just 10 mins from antelope valley mall and some major shopping center, Newer home built in 2007 Over 3350 sq feet Of living space, 6 bedrooms 4 bathrooms. every room comes with a queen size bed and a 55 "" flat screen tv and a mini fridge (optional and extra ) wifi and utilities included  except Electricity  on summer time (Pool Under Renovation) 

I'm looking for the right Roommate that is a responsible and clean, first and last month required to move in , and deposit in some cases background check be will run , proof of income required, full time Job Candidates only , drugs,smoking and heavy drinking not allowed , This a clean and relaxing environment for more information contact me via text or call",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6059545463,2017-03-30 11:00,http://losangeles.craigslist.org/sfv/roo/6059545463.html,AWESOME ROOM FOR RENT-BEAUTIFUL HOME -----MUST SEE,800,7 mins to CSUN,0,34.234644,-118.479953,22,"Attention CSUN students, for $800.00/mo. live in an awesome house located in a safe and quiet neighborhood in North Hills. Walking distance to shopping centers! 7 minutes to CSUN

1st month's rent and $550 deposit with 6 months lease, moves you in. Please show proof of a steady source of income with solid background and references. 

Full access to kitchen, entertainment room, washer and dryer. Utilities, High-speed internet Wi-Fi, and Cable included! Must be mindful of being peaceful and keeping your space clean.",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6060483260,2017-03-30 11:00,http://losangeles.craigslist.org/sfv/roo/6060483260.html,#Must see! $800 - Rent in a Gorgeous home,,7 minutes to CSUN in North Hills,0,34.234619,-118.479609,7,"You are invited to check out our nice one bedroom available! Live in an awesome house located in a safe and quiet neighborhood in North Hills. Close to shopping centers and 405 freeway! 

1st month's rent $800. and $550 deposit, with a 6 months lease, moves you in.  Please show proof of CSUN ID. (actually, student ID. from any college) and a steady source of income with solid background and references. 

Furnished with full size bed, desk, chair & entertainment table.  Full access to kitchen, entertainment room, washer and dryer. Utilities, High-speed internet Wi-Fi, and cable included! Must be mindful of manners, and picking up after yourself.
DO NOT contact me with unsolicited services or offers.",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6066823319,2017-03-30 11:00,http://losangeles.craigslist.org/ant/roo/6066823319.html,"Resort Living Style , Looking for Professional Roommates",590,East Lancaster,3350,34.713100,-117.878300,0,"READ,READ, READ Please Google 93535 Location Before Calling , East Lancaster is 70 Miles from los Angeles 
Room is Intentend for One Person,   (Male Preferred and Single Occupancy ) Bathroom is Shared with one Person, Rooms Starts from $580.00 and Up depending  on Size 


The house is located near a walmart super center and Just 10 mins from antelope valley mall and some major shopping center, Newer home built in 2007 Over 3350 sq feet Of living space, 6 bedrooms 4 bathrooms. every room comes with a queen size bed and a 55 "" flat screen tv and a mini fridge (optional and extra ) wifi and utilities included  except Electricity  on summer time (Pool Under Renovation) 

I'm looking for the right Roommate that is a responsible and clean, first and last month required to move in , and deposit in some cases background check be will run , proof of income required, full time Job Candidates only , drugs,smoking and heavy drinking not allowed , This a clean and relaxing environment for more information contact me via text or call",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6066822555,2017-03-30 10:59,http://losangeles.craigslist.org/sfv/roo/6066822555.html,Room in a quite nice house,,granada hills,0,99,99,99,"PRIVATE Room  in a large  house in a great neighborhood  in  Granada hills  . 

Quite neighborhood, close to Cal State Northridge.   405,118 freeway sand 
Close  other shopping area
Safe residential area. $ 650  and $ 300 Deposit.( Deposit negotiable)
UTILITIES INCLUDED with Wi-Fi and cable.
Month to month lease! 
I am looking for a quite,  full time working or studying ( or combination of both) MALE  roommate .
Prefer male student.
 No smoking in side room. No pets or drugs. No overnight visitors. 
 Room is only for one person not for couples.
If interested please text or call at 

 
 

PLEASE READ!
 (PLEASE DON'T SEND EMAILS. NO EMAILS WILL BE REPLIED)",False,FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6049272194,2017-03-30 10:59,http://losangeles.craigslist.org/sfv/roo/6049272194.html,#Must see! $800 - Rent in a Gorgeous home,,7 minutes to CSUN in North Hills,0,34.234619,-118.479609,7,"You are invited to check out our nice one bedroom available! Live in an awesome house located in a safe and quiet neighborhood in North Hills. Close to shopping centers and 405 freeway! 

1st month's rent $800. and $550 deposit, with a 6 months lease, moves you in.  Please show proof of CSUN ID. (actually, student ID. from any college) and a steady source of income with solid background and references. 

Furnished with full size bed, desk, chair & entertainment table.  Full access to kitchen, entertainment room, washer and dryer. Utilities, High-speed internet Wi-Fi, and cable included! Must be mindful of manners, and picking up after yourself.
DO NOT contact me with unsolicited services or offers.",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6066836588,2017-03-30 10:59,http://losangeles.craigslist.org/wst/roo/6066836588.html,MALE SHARED/FULLY FURNISHED/NEAR UCLA/UTILITIES INCLUDED!!!,975,Westwood,0,34.044700,-118.448700,22,"SHARED ROOM (2 OCCUPANTS IN ONE LARGE ROOM)
ALL UTILITIES INCLUDED / FULLY FURNISHED / SHORT TERM LEASE AVAILABLE

Luxurious Apartment near UCLA and Westwood Village 

Contemporary apartments, luxurious amenities, and a location that is second to none. Barrington Plaza has it all. Here you have an option to rent a shared bedroom. This apartment comes fully furnished and all the utilities (electricity, gas, internet, cable) are included in the rent.The building features a huge swimming pool, bbq area, tennis courts and a very well equipped gym. The location couldn't be any more perfect. It's just steps away from a large variety of restaurants, coffee shops, movie theaters, and shops. It's also a great off campus housing option for local students. This is a great option for an affordable price. All roommates are students and young working professionals.

FOR MORE INFORMATION GIVE US A CALL!!!

Monday thru Friday (Pacific Time)
From 9:30AM - 6:00PM
Saturday 11:00AM - 4:00PM
Closed on Sunday",True,TRUE,TRUE,False,True,FALSE,True,FALSE,TRUE,TRUE
6066827949,2017-03-30 10:58,http://losangeles.craigslist.org/wst/roo/6066827949.html,MALE SHARED/FULLY FURNISHED/NEAR UCLA/UTILITIES INCLUDED!!!,1025,Westwood,0,34.063700,-118.440800,22,"SHARED ROOM (2 OCCUPANTS IN ONE LARGE ROOM)
ALL UTILITIES INCLUDED / FULLY FURNISHED / SHORT TERM LEASE AVAILABLE

Luxurious Apartment near UCLA and Westwood Village 

Contemporary apartments, luxurious amenities, and a location that is second to none. Barrington Plaza has it all. Here you have an option to rent a shared bedroom. This apartment comes fully furnished and all the utilities (electricity, gas, internet, cable) are included in the rent.The building features a huge swimming pool, bbq area, tennis courts and a very well equipped gym. The location couldn't be any more perfect. It's just steps away from a large variety of restaurants, coffee shops, movie theaters, and shops. It's also a great off campus housing option for local students. This is a great option for an affordable price. All roommates are students and young working professionals.

FOR MORE INFORMATION GIVE US A CALL!!!

Monday thru Friday (Pacific Time)
From 9:30AM - 6:00PM
Saturday 11:00AM - 4:00PM
Closed on Sunday",True,TRUE,TRUE,False,True,FALSE,True,FALSE,TRUE,TRUE
6060482557,2017-03-30 10:58,http://losangeles.craigslist.org/sfv/roo/6060482557.html,AWESOME ROOM FOR RENT-BEAUTIFUL HOME -----MUST SEE,800,7 mins to CSUN,0,34.234644,-118.479953,22,"Attention CSUN students, for $800.00/mo. live in an awesome house located in a safe and quiet neighborhood in North Hills. Walking distance to shopping centers! 7 minutes to CSUN

1st month's rent and $550 deposit with 6 months lease, moves you in. Please show proof of a steady source of income with solid background and references. 

Full access to kitchen, entertainment room, washer and dryer. Utilities, High-speed internet Wi-Fi, and Cable included! Must be mindful of being peaceful and keeping your space clean.",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6066833953,2017-03-30 10:57,http://losangeles.craigslist.org/wst/roo/6066833953.html,-New large furnished bedroom/bath for rent/Asian roommate,650,"torrance,south bay,los angeles",0,33.826800,-118.311800,22,"This is a 3bedroom newly remodeled home located in the best area in Torrance.  Its a furnished large private room with a new full size bed and work desk. It has a new flooring in the room and remodeled bath room.  I am offering $50 move in discount for the first month. The rent for the first month is $650 then $700 after the first month. Security deposit is $700 Minimum 3 months lease is preferred then month to month.  The room is also available for $650 per month on weekdays only if you only need the place from Monday through Friday. All the utilities are shared with  one other roommate.  High speed wireless internet is included. You do have your own bath and shower but shared a bathroom  with one male roommate occasionally. You have access to the kitchen for light cooking. Bilingual in chinese or Japanese, Asian  roommate is preferred. 

I am looking for a respectful, financially stable single Male or female roommate only. no kids, no couples, no parties, No illegal drugs, Non-smoker, no pets, in house laundry is not available and no sleep over guest prefer.

If you are okay with all the basic requirements, please provide me with a little bit of information about yourself (occupation, age,  move in date). Please email.if interested. thank you.",False,TRUE,FALSE,False,True,TRUE,True,TRUE,TRUE,FALSE
6066685000,2017-03-30 10:57,http://losangeles.craigslist.org/wst/roo/6066685000.html,Road to addiction recovery starts today,100,Redondo Beach,0,34.044300,-118.250900,22,"Addiction recovery with 12-step programs, one-on-one counselling, group sessions, medically-assisted detox and positive coping mechanisms significantly increases your chances of a successful sobriety exponentially. 

Call today! Our care providers are specialized in treating drug and alcohol addiction and can assist you to sobriety on a mental and physical level. 

Overcome your dependency on drugs and alcohol with the intensive outpatient care available through our experienced network of providers!",False,FALSE,FALSE,False,True,TRUE,True,TRUE,FALSE,FALSE
6055978900,2017-03-30 10:56,http://losangeles.craigslist.org/sfv/roo/6055978900.html,CSUN Student - Must see! $800 - Rent in a Gorgeous home,,7 minutes to CSUN in North Hills,0,34.234619,-118.479609,7,"You are invited to check out our nice one bedroom available! Live in an awesome house located in a safe and quiet neighborhood in North Hills. Close to shopping centers and 405 freeway! 

1st month's rent $800. and $550 deposit, with a 6 months lease, moves you in.  Please show proof of CSUN ID. (actually, student ID. from any college) and a steady source of income with solid background and references. 

Furnished with full size bed, desk, chair & entertainment table.  Full access to kitchen, entertainment room, washer and dryer. Utilities, High-speed internet Wi-Fi, and cable included! Must be mindful of manners, and picking up after yourself.
DO NOT contact me with unsolicited services or offers.",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6062437633,2017-03-30 10:55,http://losangeles.craigslist.org/lac/roo/6062437633.html,Se Renta Cuarto amueblado - preferible Senora sola,550,Pico / Western,0,34.047201,-118.306940,7,"rento cuarto en el area de Western / Pico - cuarto esta grande, tiene cama tamano twin y un tocador con espejo y closet - disponible 04/01- Renta $600. con biles y cable incluido  (sin cable $550.) - Deposito $300. - compartir bano - acceso a cosina - necesito persona seria sin vicios y no fumar 
Preferible Senora, favor de responder por email o texto al 
 
con la siguiente informacion: 
Nombre -
Edad - 
En que trabaja - 
Horario de Trabajo 
Foto -
(Favor de no llamar - trabajo y no puedo contester el cell - mande un texto y yo me comunico con usted)",False,FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6066793833,2017-03-30 10:55,http://losangeles.craigslist.org/wst/roo/6066793833.html,"""THE ONLY BOUNDARIES WE HAVE ARE THE ONES WE PLACE ON OURSELF!""",99,SANTA MONICA - PRIVATE ROOM/ASSISTANT,0,34.025063,-118.503857,7,"This life-enhancing environment includes your own private room and your activities include running errands, shopping, and picking up and delivering scripts from the studios. In life, ""first impressions"" are definitively important! 

IF YOU SINCERELY AGREE WITH THE FOLLOWING PERCEPTIONS AND IF YOU DESIRE A LIVING SITUATION OF CHARACTER, HONESTY, AND EMOTIONAL HEALTH, FEEL FREE TO CALL....

Sadly, people create mask to meet them ask of others. Then we wonder why we cannot love, feel, connect. how much do you know someone? Besides the discussions of current events, and mainstream information. How much do you know the people in your life? it Can be hard to be authentic, because we've been taught how to behave, look, act, ad be around people, We've put so much emphasis on being ""approved"" and ""accepted"" by others more than who we really are. We talk about our statues and what we're up to, but we don't share our true self. We don't share what we feel. We don't openly expose our thoughts. We Bottle it in, because we hope that we'll be accepted for what we present, not who we are. we ask each other ""how are you"" and its always the generic answer ""good!"" The Reply becomes automatic, because we haven't learned how to be authentic with our true self. 
Everything Starts with you:
The first step is learning to accept yourself. This requires putting emphasis on what you think about yourself, more than what others think. Its learning to love yourself by being raw, open, and honest with who you are. Once you feel comfortable with yourself, you can be open and honest with the other person.

One must be smart, well-spoken and possess ""good social skills"". At this company, we DO NOT say ""awesome"" or ""cool""! In other words, you must be able to talk in an articulate coherent manner. All too often, people use technology to mask their flaws, weaknesses, and insecurities. Therefore, no e-mails or texts! Contact us the ""old-fashion"" way....by phone!! Remember phones? [",False,FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6058343113,2017-03-30 10:54,http://losangeles.craigslist.org/sfv/roo/6058343113.html,Furnished room-Close to CSUN,750,,0,99,99,99,"Furnished private room available in nice family home for student or professional. Room is for one person and includes utilities, wi-fi, pool service, and yard maintenance. Room has personal mini fridge with laundry and kitchen use, bathroom is shared. Quiet and safe neighborhood 2.5 miles from CSUN. No drugs, alcohol, or smoking. 1 year lease and month to month after. Email for more info and tell us about yourself.",True,FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6063202071,2017-03-30 10:54,http://losangeles.craigslist.org/lac/roo/6063202071.html,Echo Park Furnished rm,875,Echo Park,0,34.085810,-118.259907,20,"Offering Nice Furnished rm
3 bedroom 2 bath house
quiet and clean
available immediately
great central location
queen bed
dresser and closet
full house use.
utilities included
Security Deposit $100.
free internet",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6058342496,2017-03-30 10:54,http://losangeles.craigslist.org/sfv/roo/6058342496.html,Furnished room-Close to CSUN,750,,0,99,99,99,"Furnished private room available in nice family home for student or professional. Room is for one person and includes utilities, wi-fi, pool service, and yard maintenance. Room has personal mini fridge with laundry and kitchen use, bathroom is shared. Quiet and safe neighborhood 2.5 miles from CSUN. No drugs, alcohol, or smoking. 1 year lease and month to month after. Email for more info and tell us about yourself.",True,FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6066771010,2017-03-30 10:54,http://losangeles.craigslist.org/wst/roo/6066771010.html,Shared studio with female,,Westside,0,34.035300,-118.425900,0,"Shared studio. 
Female only. 
Available now. 
Only till end of month.
Fully furnished. 
Great location. 
No smoking or drugs. 
Veggie. 
No rent. No utils.
Exchange for Assistance.
Four hours per Day.
Email if interested. 
Age. Photo. Work. Etc.
Thanks.",True,TRUE,TRUE,False,True,FALSE,True,FALSE,TRUE,FALSE
6066791416,2017-03-30 10:54,http://losangeles.craigslist.org/lgb/roo/6066791416.html,house to share by beach nice area call for more info. 420 ok thanks!!!,250,LB     seal beach area,120,33.742185,-118.112812,7,"Im looking to share my home with a single female only please!  1 block to beach in a very nice area for very low rent $250 a month negotiable,  no bills , no dep, showing now  420 ok   and if you are easy going that's a plus  call me for more info. please   thanks  ken",True,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6059844254,2017-03-30 10:54,http://losangeles.craigslist.org/sfv/roo/6059844254.html,Furnished room-Close to CSUN,750,,0,99,99,99,"Furnished private room available in nice family home.  One other female CSUN student in the house with us from Japan. Room is for one person and includes utilities, wi-fi, pool service, and yard maintenance. Room has personal mini fridge with laundry and kitchen use, bathroom is shared. Quiet and safe neighborhood 2.5 miles from CSUN. No drugs, alcohol, or smoking. 1 year lease and month to month after. Email for more info and tell us about yourself. International students welcome!",True,FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
